cost,pos_rmse,pos_p95,vel_rmse,vel_p95,goal_diff_rmse,goal_velocity_diff_rmse,goal_combined,smooth,saturation,torque_util,penetration_depth,joint_clip,penetration,altered_track,explained_variance,weighted_pos,weighted_vel,weighted_goal,weighted_smooth,weighted_sat,weighted_torque,weighted_penetration,actor_loss,critic_loss,actor_grad,critic_grad,batch,batch_seconds
1.789548397064209,0.4576077163219452,1.0477830171585083,1.1906388998031616,2.498385429382324,0.029972879216074944,0.12198285013437271,2.5547502040863037,537.5612182617188,0.48639965057373047,0.6586685180664062,0.004139529075473547,0.05750199034810066,0.5697638392448425,0.29359349608421326,0.7928887605667114,0.06360001862049103,0.013684072531759739,0.1958739310503006,0.9831631183624268,0.0,0.5154812335968018,0.017745815217494965,6.688744275271892,254.98471901416778,326.4705967903137,3428.597189331055,12,34.94872089999262
1.7967748641967773,0.4773597717285156,1.0677367448806763,1.1987587213516235,2.5023467540740967,0.02985719032585621,0.12206920981407166,2.538811445236206,537.9180297851562,0.48697537183761597,0.6591640710830688,0.004290809389203787,0.05701605603098869,0.5655487179756165,0.3041445314884186,0.8378549814224243,0.06920893490314484,0.01387135311961174,0.1948004961013794,0.9846156239509583,0.0,0.515869140625,0.01840929687023163,5.301976050250232,213.57499465942382,229.68969116210937,2569.7429733276367,13,36.29462910001166
1.7856087684631348,0.46309414505958557,1.0460487604141235,1.1815224885940552,2.4504752159118652,0.029684288427233696,0.12217382341623306,2.5149455070495605,536.63427734375,0.4860019385814667,0.6587188243865967,0.004061318933963776,0.05681813508272171,0.5629347562789917,0.2952870726585388,0.881405234336853,0.0651342049241066,0.013475324958562851,0.19277696311473846,0.9812940955162048,0.0,0.5155206322669983,0.017407454550266266,4.114421018492431,152.93085490465165,176.78934707641602,2544.0573875427244,14,34.991730400011875
1.787764549255371,0.4613106846809387,1.051497220993042,1.179276466369629,2.445012331008911,0.02983107790350914,0.12200877815485,2.534684658050537,537.4537353515625,0.48662200570106506,0.6587902307510376,0.004048425238579512,0.057296305894851685,0.5633190274238586,0.2932499349117279,0.9130661487579346,0.06463349610567093,0.013424139469861984,0.19425946474075317,0.9825233221054077,0.0,0.5155765414237976,0.017347438260912895,6.700761550664902,126.1991363465786,192.88002796173095,1851.8107587814332,15,34.34947820007801
1.7917251586914062,0.470148503780365,1.0630295276641846,1.1993507146835327,2.5070743560791016,0.02988085336983204,0.12219174206256866,2.543010950088501,537.3046875,0.4868099093437195,0.6590355634689331,0.004014194943010807,0.057792048901319504,0.5511378049850464,0.2967337965965271,0.917424201965332,0.06713370978832245,0.013885055668652058,0.1949748992919922,0.9827533960342407,0.0,0.5157685875892639,0.017209559679031372,3.9203866913914682,149.73902794122696,163.79520692825318,2465.1897941589355,16,35.13584829994943
1.7894072532653809,0.45276975631713867,1.0353789329528809,1.1801804304122925,2.4780027866363525,0.02984773926436901,0.12186388671398163,2.5360829830169678,538.692626953125,0.48712629079818726,0.6591941118240356,0.00411210348829627,0.05691591277718544,0.5682471394538879,0.29312238097190857,0.9397886991500854,0.06226233392953873,0.013444727286696434,0.1945294439792633,0.9856425523757935,0.0,0.5158926844596863,0.017635583877563477,5.399408528208733,84.74710043668748,155.48086748123168,1719.912893295288,17,35.8433433000464
1.794847011566162,0.46840664744377136,1.0620578527450562,1.1891611814498901,2.477102279663086,0.02995380572974682,0.12198685854673386,2.552048921585083,538.6704711914062,0.4866931736469269,0.6587843298912048,0.004081998951733112,0.05701437592506409,0.5570459365844727,0.30366116762161255,0.9500195384025574,0.06663718074560165,0.01365012489259243,0.19577765464782715,0.9857020378112793,0.0,0.5155718922615051,0.01750824972987175,0.5748629163950681,62.80465788841248,120.112451171875,1554.878719520569,18,35.94003290007822
1.794959306716919,0.47096091508865356,1.0523978471755981,1.2236734628677368,2.56685471534729,0.02999809943139553,0.12258836627006531,2.562446117401123,537.6171264648438,0.4875435531139374,0.6597281098365784,0.003933770582079887,0.05733637511730194,0.553187370300293,0.30114293098449707,0.9573062658309937,0.06736592203378677,0.014453941956162453,0.19650445878505707,0.9834573864936829,0.0,0.5163105130195618,0.01686703786253929,0.9761706592515111,63.810438248515126,108.76510467529297,1338.589087486267,19,35.34249860001728
1.7968945503234863,0.4718944728374481,1.0714572668075562,1.199018120765686,2.4750213623046875,0.02999315969645977,0.12230297178030014,2.5598104000091553,538.6648559570312,0.4870867431163788,0.6593921780586243,0.004046453163027763,0.058120980858802795,0.5517058968544006,0.3043036162853241,0.9506439566612244,0.067633256316185,0.013877357356250286,0.19635507464408875,0.9856266379356384,0.0,0.5160476565361023,0.01735464297235012,2.7504743039608,50.04017992913723,156.18448734283447,1074.300985622406,20,35.85021359997336
1.7926583290100098,0.46497204899787903,1.0495762825012207,1.2036516666412354,2.5269744396209717,0.0298409853130579,0.12252642959356308,2.53958797454834,538.0149536132812,0.4872616231441498,0.6595702171325684,0.00411646394059062,0.05773492157459259,0.556902289390564,0.2950104773044586,0.9630056619644165,0.06566352397203445,0.013984818011522293,0.19476908445358276,0.9843996167182922,0.0,0.5161868929862976,0.017654230818152428,2.0931430502052537,49.0525118470192,177.34401721954345,1248.9457061767578,21,35.65796929993667
